0.000000 0.000000e+00 1.000000e+00 5.000000e-01
0.019641 1.963306e-02 9.998073e-01 5.000000e-01
0.039282 3.925856e-02 9.992291e-01 5.000000e-01
0.058923 5.886891e-02 9.982657e-01 5.000000e-01
0.078564 7.845658e-02 9.969175e-01 5.000000e-01
0.098205 9.801400e-02 9.951850e-01 5.000000e-01
0.117847 1.175336e-01 9.930689e-01 5.000000e-01
0.137488 1.370080e-01 9.905699e-01 5.000000e-01
0.157129 1.564295e-01 9.876891e-01 5.000000e-01
0.176770 1.757907e-01 9.844276e-01 5.000000e-01
0.196411 1.950841e-01 9.807865e-01 5.000000e-01
0.216052 2.143024e-01 9.767674e-01 5.000000e-01
0.235693 2.334380e-01 9.723717e-01 5.000000e-01
0.255334 2.524836e-01 9.676012e-01 5.000000e-01
0.274975 2.714320e-01 9.624576e-01 5.000000e-01
0.294616 2.902756e-01 9.569431e-01 5.000000e-01
0.314257 3.090074e-01 9.510596e-01 5.000000e-01
0.333899 3.276200e-01 9.448096e-01 5.000000e-01
0.353540 3.461064e-01 9.381953e-01 5.000000e-01
0.373181 3.644593e-01 9.312193e-01 5.000000e-01
0.392822 3.826718e-01 9.238844e-01 5.000000e-01
0.412463 4.007367e-01 9.161933e-01 5.000000e-01
0.432104 4.186471e-01 9.081490e-01 5.000000e-01
0.451745 4.363962e-01 8.997546e-01 5.000000e-01
0.471386 4.539770e-01 8.910134e-01 5.000000e-01
0.491027 4.713828e-01 8.819287e-01 5.000000e-01
0.510668 4.886069e-01 8.725040e-01 5.000000e-01
0.530309 5.056427e-01 8.627430e-01 5.000000e-01
0.549951 5.224835e-01 8.526494e-01 5.000000e-01
0.569592 5.391229e-01 8.422271e-01 5.000000e-01
0.589233 5.555545e-01 8.314801e-01 5.000000e-01
0.608874 5.717719e-01 8.204126e-01 5.000000e-01
0.628515 5.877689e-01 8.090289e-01 5.000000e-01
0.648156 6.035393e-01 7.973332e-01 5.000000e-01
0.667797 6.190771e-01 7.853302e-01 5.000000e-01
0.687438 6.343762e-01 7.730245e-01 5.000000e-01
0.707079 6.494308e-01 7.604207e-01 5.000000e-01
0.726720 6.642350e-01 7.475238e-01 5.000000e-01
0.746361 6.787831e-01 7.343388e-01 5.000000e-01
0.766003 6.930696e-01 7.208706e-01 5.000000e-01
0.785644 7.070889e-01 7.071246e-01 5.000000e-01
0.805285 7.208357e-01 6.931060e-01 5.000000e-01
0.824926 7.343045e-01 6.788202e-01 5.000000e-01
0.844567 7.474903e-01 6.642727e-01 5.000000e-01
0.864208 7.603879e-01 6.494692e-01 5.000000e-01
0.883849 7.729924e-01 6.344152e-01 5.000000e-01
0.903490 7.852990e-01 6.191167e-01 5.000000e-01
0.923131 7.973028e-01 6.035796e-01 5.000000e-01
0.942772 8.089992e-01 5.878097e-01 5.000000e-01
0.962414 8.203838e-01 5.718133e-01 5.000000e-01
0.982055 8.314521e-01 5.555965e-01 5.000000e-01
1.001696 8.421999e-01 5.391654e-01 5.000000e-01
