0.000000 0.000000e+00 1.000000e+00 5.000000e-01
0.019641 1.962739e-02 9.996146e-01 4.998073e-01
0.039282 3.923965e-02 9.988441e-01 4.996147e-01
0.058923 5.882922e-02 9.976890e-01 4.994221e-01
0.078564 7.838858e-02 9.961499e-01 4.992297e-01
0.098205 9.791019e-02 9.942274e-01 4.990373e-01
0.117847 1.173865e-01 9.919225e-01 4.988450e-01
0.137488 1.368102e-01 9.892363e-01 4.986527e-01
0.157129 1.561736e-01 9.861698e-01 4.984605e-01
0.176770 1.754693e-01 9.827245e-01 4.982684e-01
0.196411 1.946900e-01 9.789018e-01 4.980764e-01
0.216052 2.138282e-01 9.747033e-01 4.978845e-01
0.235693 2.328767e-01 9.701307e-01 4.976926e-01
0.255334 2.518281e-01 9.651861e-01 4.975008e-01
0.274975 2.706751e-01 9.598714e-01 4.973091e-01
0.294616 2.894106e-01 9.541888e-01 4.971174e-01
0.314257 3.080273e-01 9.481407e-01 4.969258e-01
0.333899 3.265181e-01 9.417296e-01 4.967343e-01
0.353540 3.448760e-01 9.349579e-01 4.965429e-01
0.373181 3.630938e-01 9.278286e-01 4.963515e-01
0.392822 3.811648e-01 9.203445e-01 4.961602e-01
0.412463 3.990818e-01 9.125085e-01 4.959690e-01
0.432104 4.168382e-01 9.043239e-01 4.957779e-01
0.451745 4.344271e-01 8.957940e-01 4.955868e-01
0.471386 4.518417e-01 8.869221e-01 4.953958e-01
0.491027 4.690756e-01 8.777118e-01 4.952049e-01
0.510668 4.861220e-01 8.681668e-01 4.950141e-01
0.530309 5.029745e-01 8.582909e-01 4.948233e-01
0.549951 5.196266e-01 8.480881e-01 4.946326e-01
0.569592 5.360721e-01 8.375623e-01 4.944420e-01
0.589233 5.523047e-01 8.267178e-01 4.942514e-01
0.608874 5.683182e-01 8.155589e-01 4.940610e-01
0.628515 5.841064e-01 8.040900e-01 4.938706e-01
0.648156 5.996635e-01 7.923157e-01 4.936802e-01
0.667797 6.149835e-01 7.802405e-01 4.934900e-01
