0.000000 0.000000e+00 1.000000e+00 0.000000e+00
0.019641 1.963495e-02 1.000000e+00 1.927657e-04
0.039282 3.926234e-02 9.996145e-01 3.853085e-04
0.058923 5.887459e-02 9.988436e-01 5.773315e-04
0.078564 7.846413e-02 9.976876e-01 7.685385e-04
0.098205 9.802343e-02 9.961469e-01 9.586348e-04
0.117847 1.175449e-01 9.942222e-01 1.147327e-03
0.137488 1.370211e-01 9.919142e-01 1.334325e-03
0.157129 1.564445e-01 9.892238e-01 1.519339e-03
0.176770 1.758075e-01 9.861521e-01 1.702085e-03
0.196411 1.951028e-01 9.827001e-01 1.882281e-03
0.216052 2.143229e-01 9.788692e-01 2.059648e-03
0.235693 2.334603e-01 9.746610e-01 2.233914e-03
0.255334 2.525077e-01 9.700770e-01 2.404810e-03
0.274975 2.714578e-01 9.651191e-01 2.572072e-03
0.294616 2.903032e-01 9.597890e-01 2.735442e-03
0.314257 3.090367e-01 9.540889e-01 2.894668e-03
0.333899 3.276510e-01 9.480210e-01 3.049505e-03
0.353540 3.461391e-01 9.415876e-01 3.199715e-03
0.373181 3.644936e-01 9.347912e-01 3.345064e-03
0.392822 3.827077e-01 9.276343e-01 3.485330e-03
0.412463 4.007742e-01 9.201199e-01 3.620296e-03
0.432104 4.186862e-01 9.122507e-01 3.749754e-03
0.451745 4.364368e-01 9.040298e-01 3.873504e-03
0.471386 4.540191e-01 8.954604e-01 3.991356e-03
0.491027 4.714264e-01 8.865458e-01 4.103127e-03
0.510668 4.886519e-01 8.772893e-01 4.208646e-03
0.530309 5.056891e-01 8.676947e-01 4.307749e-03
0.549951 5.225313e-01 8.577655e-01 4.400284e-03
0.569592 5.391720e-01 8.475056e-01 4.486109e-03
0.589233 5.556049e-01 8.369190e-01 4.565090e-03
0.608874 5.718235e-01 8.260097e-01 4.637107e-03
0.628515 5.878217e-01 8.147820e-01 4.702047e-03
0.648156 6.035933e-01 8.032401e-01 4.759811e-03
0.667797 6.191322e-01 7.913886e-01 4.810310e-03
0.687438 6.344324e-01 7.792320e-01 4.853466e-03
0.707079 6.494880e-01 7.667749e-01 4.889213e-03
0.726720 6.642932e-01 7.540223e-01 4.917494e-03
0.746361 6.788423e-01 7.409789e-01 4.938267e-03
0.766003 6.931296e-01 7.276499e-01 4.951500e-03
0.785644 7.071498e-01 7.140403e-01 4.957172e-03
0.805285 7.208973e-01 7.001554e-01 4.955275e-03
0.824926 7.343669e-01 6.860006e-01 4.945811e-03
0.844567 7.475534e-01 6.715814e-01 4.928795e-03
0.864208 7.604516e-01 6.569032e-01 4.904253e-03
0.883849 7.730567e-01 6.419718e-01 4.872223e-03
0.903490 7.853638e-01 6.267928e-01 4.832755e-03
0.923131 7.973680e-01 6.113723e-01 4.785909e-03
0.942772 8.090649e-01 5.957160e-01 4.731758e-03
0.962414 8.204498e-01 5.798300e-01 4.670384e-03
0.982055 8.315184e-01 5.637205e-01 4.601884e-03
1.001696 8.422665e-01 5.473937e-01 4.526361e-03
1.021337 8.526898e-01 5.308558e-01 4.443934e-03
1.040978 8.627844e-01 5.141133e-01 4.354728e-03
1.060619 8.725464e-01 4.971726e-01 4.258882e-03
1.080260 8.819719e-01 4.800402e-01 4.156543e-03
1.099901 8.910575e-01 4.627227e-01 4.047869e-03
1.119542 8.997995e-01 4.452268e-01 3.933027e-03
1.139183 9.081946e-01 4.275593e-01 3.812196e-03
1.158824 9.162396e-01 4.097269e-01 3.685560e-03
1.178466 9.239313e-01 3.917366e-01 3.553315e-03
1.198107 9.312668e-01 3.735953e-01 3.415666e-03
1.217748 9.382433e-01 3.553099e-01 3.272824e-03
1.237389 9.448581e-01 3.368875e-01 3.125010e-03
1.257030 9.511086e-01 3.183353e-01 2.972451e-03
1.276671 9.569924e-01 2.996603e-01 2.815384e-03
1.296312 9.625073e-01 2.808698e-01 2.654049e-03
1.315953 9.676511e-01 2.619710e-01 2.488696e-03
1.335594 9.724218e-01 2.429712e-01 2.319580e-03
1.355235 9.768176e-01 2.238778e-01 2.146962e-03
1.374876 9.808369e-01 2.046980e-01 1.971107e-03
1.394518 9.844779e-01 1.854393e-01 1.792288e-03
1.414159 9.877395e-01 1.661091e-01 1.610779e-03
1.433800 9.906202e-01 1.467149e-01 1.426860e-03
1.453441 9.931191e-01 1.272641e-01 1.240816e-03
1.473082 9.952350e-01 1.077643e-01 1.052932e-03
1.492723 9.969673e-01 8.822290e-02 8.634996e-04
1.512364 9.983152e-01 6.864749e-02 6.728097e-04
1.532005 9.992782e-01 4.904562e-02 4.811567e-04
1.551646 9.998559e-01 2.942484e-02 2.888361e-04
1.571287 1.000048e+00 9.792716e-03 9.614440e-05
1.590928 9.998549e-01 -9.843184e-03 -9.662122e-05
1.610570 9.992762e-01 -2.947529e-02 -2.891635e-04
1.630211 9.983122e-01 -4.909603e-02 -4.811856e-04
1.649852 9.969633e-01 -6.869785e-02 -6.723915e-04
1.669493 9.952301e-01 -8.827317e-02 -8.624861e-04
1.689134 9.931131e-01 -1.078145e-01 -1.051177e-03
1.708775 9.906133e-01 -1.273142e-01 -1.238172e-03
1.728416 9.877316e-01 -1.467648e-01 -1.423183e-03
1.748057 9.844691e-01 -1.661589e-01 -1.605926e-03
1.767698 9.808270e-01 -1.854889e-01 -1.786119e-03
1.787339 9.768068e-01 -2.047474e-01 -1.963482e-03
1.806980 9.724100e-01 -2.239270e-01 -2.137744e-03
1.826622 9.676383e-01 -2.430202e-01 -2.308635e-03
1.846263 9.624936e-01 -2.620197e-01 -2.475892e-03
