0.000000 0.000000e+00 1.000000e+00 0.000000e+00
0.019641 1.963495e-02 1.000000e+00 1.927657e-04
0.039282 3.926991e-02 9.996145e-01 3.856057e-04
0.058923 5.889729e-02 9.988434e-01 5.785201e-04
0.078564 7.850954e-02 9.976870e-01 7.715089e-04
0.098205 9.809907e-02 9.961454e-01 9.645720e-04
0.117847 1.176583e-01 9.942193e-01 1.157710e-03
0.137488 1.371798e-01 9.919090e-01 1.350922e-03
0.157129 1.566559e-01 9.892155e-01 1.544208e-03
0.176770 1.760791e-01 9.861396e-01 1.737569e-03
0.196411 1.954419e-01 9.826823e-01 1.931005e-03
0.216052 2.147368e-01 9.788448e-01 2.124515e-03
0.235693 2.339564e-01 9.746284e-01 2.318100e-03
0.255334 2.530932e-01 9.700347e-01 2.511759e-03
0.274975 2.721398e-01 9.650653e-01 2.705493e-03
0.294616 2.910888e-01 9.597218e-01 2.899302e-03
0.314257 3.099329e-01 9.540063e-01 3.093186e-03
0.333899 3.286647e-01 9.479208e-01 3.287144e-03
0.353540 3.472771e-01 9.414675e-01 3.481177e-03
0.373181 3.657628e-01 9.346487e-01 3.675285e-03
0.392822 3.841146e-01 9.274669e-01 3.869467e-03
0.412463 4.023253e-01 9.199249e-01 4.063725e-03
0.432104 4.203880e-01 9.120252e-01 4.258057e-03
0.451745 4.382956e-01 9.037709e-01 4.452464e-03
0.471386 4.560411e-01 8.951650e-01 4.646947e-03
0.491027 4.736176e-01 8.862107e-01 4.841504e-03
0.510668 4.910183e-01 8.769112e-01 5.036136e-03
0.530309 5.082364e-01 8.672701e-01 5.230844e-03
0.549951 5.252652e-01 8.572909e-01 5.425626e-03
0.569592 5.420981e-01 8.469773e-01 5.620483e-03
0.589233 5.587285e-01 8.363333e-01 5.815416e-03
0.608874 5.751498e-01 8.253627e-01 6.010424e-03
0.628515 5.913558e-01 8.140696e-01 6.205507e-03
0.648156 6.073400e-01 8.024584e-01 6.400665e-03
0.667797 6.230962e-01 7.905333e-01 6.595898e-03
0.687438 6.386183e-01 7.782988e-01 6.791207e-03
0.707079 6.539002e-01 7.657596e-01 6.986591e-03
0.726720 6.689358e-01 7.529203e-01 7.182050e-03
0.746361 6.837194e-01 7.397857e-01 7.377585e-03
0.766003 6.982451e-01 7.263609e-01 7.573195e-03
0.785644 7.125071e-01 7.126509e-01 7.768880e-03
0.805285 7.265000e-01 6.986609e-01 7.964641e-03
0.824926 7.402182e-01 6.843961e-01 8.160477e-03
0.844567 7.536563e-01 6.698619e-01 8.356389e-03
0.864208 7.668090e-01 6.550639e-01 8.552376e-03
0.883849 7.796711e-01 6.400077e-01 8.748439e-03
0.903490 7.922376e-01 6.246989e-01 8.944578e-03
0.923131 8.045036e-01 6.091433e-01 9.140792e-03
0.942772 8.164641e-01 5.933469e-01 9.337082e-03
0.962414 8.281144e-01 5.773157e-01 9.533447e-03
0.982055 8.394500e-01 5.610557e-01 9.729888e-03
1.001696 8.504663e-01 5.445732e-01 9.926405e-03
1.021337 8.611589e-01 5.278743e-01 1.012300e-02
1.040978 8.715237e-01 5.109655e-01 1.031967e-02
1.060619 8.815565e-01 4.938531e-01 1.051641e-02
1.080260 8.912533e-01 4.765438e-01 1.071323e-02
1.099901 9.006102e-01 4.590441e-01 1.091013e-02
1.119542 9.096235e-01 4.413607e-01 1.110710e-02
1.139183 9.182896e-01 4.235002e-01 1.130415e-02
1.158824 9.266050e-01 4.054697e-01 1.150127e-02
1.178466 9.345664e-01 3.872758e-01 1.169847e-02
1.198107 9.421706e-01 3.689257e-01 1.189575e-02
1.217748 9.494144e-01 3.504262e-01 1.209310e-02
1.237389 9.562950e-01 3.317845e-01 1.229053e-02
1.257030 9.628096e-01 3.130077e-01 1.248803e-02
1.276671 9.689555e-01 2.941029e-01 1.268561e-02
1.296312 9.747302e-01 2.750775e-01 1.288327e-02
1.315953 9.801313e-01 2.559388e-01 1.308100e-02
1.335594 9.851566e-01 2.366939e-01 1.327881e-02
1.355235 9.898041e-01 2.173504e-01 1.347669e-02
1.374876 9.940718e-01 1.979157e-01 1.367465e-02
1.394518 9.979578e-01 1.783971e-01 1.387269e-02
1.414159 1.001461e+00 1.588023e-01 1.407081e-02
1.433800 1.004579e+00 1.391386e-01 1.426900e-02
1.453441 1.007311e+00 1.194138e-01 1.446726e-02
1.473082 1.009655e+00 9.963526e-02 1.466561e-02
1.492723 1.011612e+00 7.981073e-02 1.486403e-02
1.512364 1.013179e+00 5.994778e-02 1.506252e-02
1.532005 1.014356e+00 4.005406e-02 1.526110e-02
1.551646 1.015142e+00 2.013723e-02 1.545975e-02
1.571287 1.015538e+00 2.049529e-04 1.565847e-02
1.590928 1.015542e+00 -1.973508e-02 1.585727e-02
1.610570 1.015154e+00 -3.967520e-02 1.605615e-02
1.630211 1.014375e+00 -5.960771e-02 1.625511e-02
1.649852 1.013205e+00 -7.952492e-02 1.645414e-02
1.669493 1.011643e+00 -9.941915e-02 1.665325e-02
1.689134 1.009691e+00 -1.192827e-01 1.685244e-02
1.708775 1.007349e+00 -1.391080e-01 1.705170e-02
1.728416 1.004618e+00 -1.588872e-01 1.725104e-02
1.748057 1.001498e+00 -1.786128e-01 1.745046e-02
1.767698 9.979910e-01 -1.982772e-01 1.764995e-02
1.787339 9.940978e-01 -2.178727e-01 1.784952e-02
1.806980 9.898199e-01 -2.373918e-01 1.804917e-02
1.826622 9.851587e-01 -2.568269e-01 1.824889e-02
1.846263 9.801160e-01 -2.761704e-01 1.844869e-02
